GameID,Date,HomeTeam,HomeScore,AwayTeam,AwayScore,HomeMA,AwayMA
335,2/13,Ashland,37,Westwood,56,True,True
336,1/5,Auburn,52,Tahanto Regional,64,True,True
337,12/12,Assabet Valley RVT,24,Tahanto Regional,73,True,True
338,1/9,Auburn,60,Blackstone-Millville,48,True,True
339,12/15,Assabet Valley RVT,7,Oxford,50,True,True
340,1/12,Auburn,52,Notre Dame (Worcester),38,True,True
341,12/17,Assabet Valley RVT,32,North High,50,True,True
342,1/14,Auburn,49,Leicester,26,True,True
343,12/22,Assabet Valley RVT,18,Keefe Tech,55,True,True
344,1/16,Auburn,27,Douglas,44,True,True
345,12/26,Assabet Valley RVT,8,Clinton,76,True,True
346,1/21,Auburn,45,Nipmuc Regional,37,True,True
347,12/27,Assabet Valley RVT,2,West Boylston,67,True,True
348,1/23,Auburn,62,North High,14,True,True
349,1/6,Assabet Valley RVT,25,Parker Charter School,45,True,True
350,1/28,Auburn,45,Blackstone-Millville,37,True,True
351,1/9,Assabet Valley RVT,28,University Park Campus,34,True,True
352,1/30,Auburn,47,Leicester,34,True,True
353,1/12,Assabet Valley RVT,8,Leicester,59,True,True
354,2/2,Auburn,74,North High,12,True,True
355,1/14,Assabet Valley RVT,27,Southbridge,48,True,True
356,2/4,Auburn,25,Douglas,35,True,True
357,2/6,Auburn,46,Nipmuc Regional,37,True,True
358,1/21,Assabet Valley RVT,19,Prouty,63,True,True
359,2/11,Auburn,39,Uxbridge,38,True,True
360,1/23,Assabet Valley RVT,18,Parker Charter School,32,True,True
361,2/13,Auburn,45,Grafton,49,True,True
362,1/28,Assabet Valley RVT,23,University Park Campus,47,True,True
363,2/14,Auburn,43,Hudson,47,True,True
364,2/16,Auburn,45,Doherty Memorial,23,True,True
365,2/6,Assabet Valley RVT,13,Prouty,60,True,True
366,2/18,Auburn,37,Groton Dunstable,36,True,True
367,2/9,Assabet Valley RVT,20,Worcester Tech,61,True,True
368,12/11,Avon,14,Atlantis Charter,41,True,True
369,2/11,Assabet Valley RVT,27,Southbridge,34,True,True
370,12/17,Avon,18,Randolph,47,True,True
371,12/11,Athol,26,Mount Greylock Regional,66,True,True
372,12/19,Avon,26,South Shore VT,20,True,True
373,12/12,Athol,27,St. Mary Parish (Westfield),48,True,True
374,12/30,Avon,26,Old Colony RVT,46,True,True
375,12/16,Athol,34,Baystate Academy,48,True,True
376,1/5,Avon,7,Bristol County Agricultural,25,True,True
377,12/19,Athol,44,Mahar Regional,63,True,True
378,1/7,Avon,17,Holbrook,49,True,True
379,12/23,Athol,40,John J. Duggan Academy,21,True,True
380,1/13,Avon,25,Westport,48,True,True
381,12/30,Athol,18,Pathfinder RVT,39,True,True
382,1/15,Avon,11,Atlantis Charter,53,True,True
383,1/2,Athol,46,Turners Falls,22,True,True
384,1/20,Avon,7,Wareham,43,True,True
385,1/6,Athol,51,Putnam VT,71,True,True
